timestamp,quat_x,quat_y,quat_z,quat_w,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,pitch_rad
1760733870.901177,-0.058232,0.404428,-0.0,0.912714,0.000605,-0.002314,-0.008094,-1.011392,-0.009773,-0.289249,0.738254,0.106298,-0.666094,-0.8304784826436177
1760733870.901489,-0.081102,-0.061288,-0.221109,0.969937,2e-06,-0.005396,-0.010598,-0.117777,-0.034379,0.02355,-0.154756,0.130224,-0.979333,0.1553804078157785
1760733870.940321,-0.082501,-0.12169,-0.246085,0.958033,-0.002221,-0.008145,-0.013762,-0.000203,-0.000917,0.002813,-0.273771,0.098184,-0.95677,0.2773117227814911
1760733870.940675,-0.082493,-0.12171,-0.24616,0.958012,-0.003428,-0.006255,-0.015469,-1e-06,0.001244,0.002736,-0.273812,0.098138,-0.956763,0.2773543480728493
1760733870.970451,-0.08194,-0.121691,-0.246445,0.957988,-0.002217,-0.000108,-0.008346,0.000422,0.002553,0.00253,-0.273544,0.097015,-0.956954,0.2770757566617741
1760733870.978268,-0.081375,-0.122022,-0.246656,0.95794,-0.002591,0.002316,-0.004727,-0.00127,0.002609,0.000383,-0.273923,0.09571,-0.956978,0.2774695341970755
1760733871.027586,-0.081807,-0.12194,-0.246655,0.957914,-0.005824,0.002808,-0.004673,-0.000662,0.00211,0.000782,-0.273972,0.096574,-0.956877,0.27752052869607485
1760733871.027925,-0.082239,-0.121858,-0.246654,0.957888,-0.009057,0.0033,-0.00462,-5.4e-05,0.00161,0.001181,-0.274021,0.097438,-0.956775,0.27757158027578077
1760733871.059042,-0.082533,-0.12182,-0.246689,0.957858,-0.013845,0.004058,-0.003229,0.000396,0.002099,0.00061,-0.274092,0.098006,-0.956697,0.27764531029478273
1760733871.059195,-0.082827,-0.121782,-0.246724,0.957829,-0.018634,0.004816,-0.001839,0.000846,0.002589,3.9e-05,-0.274163,0.098574,-0.956618,0.2777192193847578
