timestamp,quat_x,quat_y,quat_z,quat_w,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z
1760636558.203929,0.141073,0.239840,-0.000000,0.960508,0.011835,0.005962,-0.020835,-0.728642,0.244263,-0.117518,0.460737,-0.271003,-0.845150
1760636558.245452,0.096385,0.101105,0.008987,0.990155,0.008797,0.002740,-0.018541,-0.466569,0.166182,-0.001742,0.198486,-0.192690,-0.960975
1760636558.245592,0.049558,-0.039876,0.017775,0.997817,0.005758,-0.000481,-0.016246,-0.186921,0.071205,0.029142,-0.081339,-0.097481,-0.991908
1760636558.291982,0.017099,-0.135356,0.023402,0.990373,0.001902,0.000834,-0.009542,0.001561,0.000937,-0.001206,-0.268906,-0.027533,-0.962773
1760636558.293186,0.016763,-0.135272,0.023245,0.990394,0.001748,0.009966,-0.020075,0.002138,-0.002045,-0.001639,-0.268724,-0.026914,-0.962841
1760636558.293485,0.016426,-0.135188,0.023088,0.990415,0.001593,0.019099,-0.030607,0.002715,-0.005027,-0.002072,-0.268542,-0.026296,-0.962909
1760636558.323252,0.016363,-0.135056,0.022886,0.990438,0.006228,0.018973,-0.036595,0.002183,-0.004090,-0.000478,-0.268278,-0.026232,-0.962984
1760636558.357529,0.016508,-0.134656,0.022362,0.990502,-0.002525,0.020778,-0.034337,0.003383,0.000377,-0.000756,-0.267493,-0.026681,-0.963190
1760636558.357897,0.016689,-0.134498,0.022084,0.990527,-0.011700,0.018611,-0.028616,0.003315,0.000920,0.000711,-0.267185,-0.027121,-0.963264
1760636558.388351,0.016845,-0.134327,0.021859,0.990553,-0.015244,0.016565,-0.025632,0.003541,0.001721,0.000951,-0.266853,-0.027500,-0.963345
1760636558.443370,0.017035,-0.134006,0.021377,0.990603,-0.016141,0.009612,-0.020875,0.003407,0.003281,0.004448,-0.266223,-0.028021,-0.963504
1760636558.443623,0.016861,-0.133887,0.021240,0.990626,-0.017235,0.006660,-0.015594,0.003016,0.004518,0.002206,-0.265979,-0.027718,-0.963580
1760636558.444031,0.016686,-0.133767,0.021103,0.990648,-0.018329,0.003707,-0.010313,0.002625,0.005755,-0.000036,-0.265735,-0.027414,-0.963656
1760636558.472531,0.016492,-0.133657,0.021035,0.990667,-0.022555,0.002743,-0.003946,0.002291,0.005824,0.003049,-0.265513,-0.027054,-0.963728
1760636558.472793,0.016299,-0.133548,0.020966,0.990687,-0.026782,0.001779,0.002421,0.001957,0.005893,0.006133,-0.265291,-0.026694,-0.963799
1760636558.506131,0.015747,-0.133592,0.020935,0.990690,-0.032486,-0.012520,0.001203,-0.000229,0.001515,0.001288,-0.265355,-0.025607,-0.963811
1760636558.548108,0.015233,-0.133711,0.020823,0.990684,-0.015960,-0.023438,-0.007652,-0.001986,-0.001410,0.003263,-0.265566,-0.024613,-0.963779
1760636558.548450,0.015141,-0.133810,0.020766,0.990674,-0.009049,-0.023543,-0.011507,-0.001307,-0.000905,0.003342,-0.265754,-0.024441,-0.963731
1760636558.578655,0.015143,-0.134090,0.020543,0.990640,0.014818,-0.027767,-0.018508,-0.003038,0.001150,0.002194,-0.266293,-0.024494,-0.963581
1760636558.578926,0.015308,-0.134255,0.020463,0.990617,0.017988,-0.020603,-0.014426,-0.000753,0.002960,0.000972,-0.266617,-0.024835,-0.963483
1760636558.654090,0.015477,-0.134363,0.020414,0.990601,0.016282,-0.014716,-0.012936,-0.000755,0.002658,-0.000333,-0.266833,-0.025178,-0.963414
1760636558.654438,0.015647,-0.134472,0.020366,0.990585,0.014577,-0.008830,-0.011445,-0.000758,0.002356,-0.001637,-0.267048,-0.025522,-0.963345
1760636558.654941,0.015816,-0.134580,0.020318,0.990568,0.012871,-0.002943,-0.009955,-0.000761,0.002054,-0.002942,-0.267264,-0.025865,-0.963276
1760636558.655283,0.015985,-0.134688,0.020269,0.990552,0.011166,0.002943,-0.008465,-0.000763,0.001752,-0.004247,-0.267480,-0.026209,-0.963207
1760636558.677734,0.015836,-0.134703,0.020195,0.990554,-0.006897,0.002804,-0.007819,-0.001002,-0.000007,0.002595,-0.267501,-0.025932,-0.963209
1760636558.711132,0.015724,-0.134741,0.020102,0.990552,-0.013136,0.000224,-0.010959,-0.000910,-0.000232,0.000170,-0.267568,-0.025733,-0.963195
1760636558.741137,0.015394,-0.134776,0.019816,0.990558,-0.023850,0.002153,-0.014961,0.001447,0.000248,-0.001889,-0.267617,-0.025157,-0.963197
1760636558.790220,0.015234,-0.134730,0.019632,0.990571,-0.022150,0.003803,-0.015492,0.001920,0.000827,-0.000425,-0.267518,-0.024892,-0.963231
1760636558.790610,0.015074,-0.134684,0.019449,0.990583,-0.020450,0.005453,-0.016024,0.002394,0.001406,0.001039,-0.267419,-0.024626,-0.963266
